this_response,full_image_path,trial_number,HITID,HITTypeId,WorkerID,short_image_path,shorter_image_path,sanity_check_category,response,hands,faces,sanity_hands,sanity_faces
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/21778-S_20141109_2423_03.mp4-19510.jpg,76,35YHTYFL1G3K95SZ9E9KZ7QW7NTFV1,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A17K1CHOI773VZ,21778-S_20141109_2423_03.mp4-19510.jpg,21778-S_20141109_2423_03.mp4-19510,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/10705-A_20141229_2716_01.mp4-39775.jpg,76,32K26U12DNONBLE3I8EUB7NBVADDVO,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AKZ8SFOAI4RZN,10705-A_20141229_2716_01.mp4-39775.jpg,10705-A_20141229_2716_01.mp4-39775,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/8503-A_20140609_2027_03.mp4-30610.jpg,76,32PT7WK7DMF3ZCCKYY8OSCVS4QK3DH,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A1P6OXEJ86HQRM,8503-A_20140609_2027_03.mp4-30610.jpg,8503-A_20140609_2027_03.mp4-30610,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/11539-A_20150329_3016_03.mp4-3035.jpg,76,3P4ZBJFX2V3XOUS4ZOEGL99AEWVFWB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2R8IV2PWFTY00,11539-A_20150329_3016_03.mp4-3035.jpg,11539-A_20150329_3016_03.mp4-3035,NA,hands,TRUE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/8069-A_20140509_1926_03.mp4-51360.jpg,76,3FVBZG9CLJEOU0IP179VHZCJT6T0HS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3FT3XPTOWHJMY,8069-A_20140509_1926_03.mp4-51360.jpg,8069-A_20140509_1926_03.mp4-51360,NA,hands,TRUE,FALSE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/20297-S_20140816_2130_01.mp4-2475.jpg,76,3VMHWJRYHVGCDUXU9TA2NSNHNY1FX4,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OW5EFQ5QFD19,20297-S_20140816_2130_01.mp4-2475.jpg,20297-S_20140816_2130_01.mp4-2475,NA,both,TRUE,TRUE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/8358-A_20140601_2019_01.mp4-3280.jpg,76,3N7PQ0KLI5P8RIQKUTJ8YUDD42L3EA,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OV174HQJIJK8,8358-A_20140601_2019_01.mp4-3280.jpg,8358-A_20140601_2019_01.mp4-3280,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/495-A_20130609_0827_05.mp4-12060.jpg,76,3P7RGTLO6EDBX3HFZU9LJX4OU99KA7,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2NW4P1OLHXU3N,495-A_20130609_0827_05.mp4-12060.jpg,495-A_20130609_0827_05.mp4-12060,NA,none,FALSE,FALSE,NA,NA
Face(s) only,http://langcog.stanford.edu/expts/saycam/frames/16534-S_20131226_1409_01.mp4-5260.jpg,76,3UUIU9GZC55DUGVLY7WWCDBYL8Z5TS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2S4YDJ9UGAXFQ,16534-S_20131226_1409_01.mp4-5260.jpg,16534-S_20131226_1409_01.mp4-5260,NA,faces,FALSE,TRUE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/12339-S_20130504_0617_01.AVI.mp4-49005.jpg,76,3MQKOF1EE2O0QAE88IJQX96P2JFDWY,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AN0JVAS4VR13F,12339-S_20130504_0617_01.AVI.mp4-49005.jpg,12339-S_20130504_0617_01.AVI.mp4-49005,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/6396-A_20140301_1716_01.mp4-46645.jpg,76,362E9TQF2HQL1Z4ULRGJ230E00XIG6,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AETIZKQNUSBLB,6396-A_20140301_1716_01.mp4-46645.jpg,6396-A_20140301_1716_01.mp4-46645,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/10638-A_20141228_2715_01.mp4-53625.jpg,76,3RWB1RTQDJNYP6LGFOUFJNKSYVF8PS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A36FBIDN58N139,10638-A_20141228_2715_01.mp4-53625.jpg,10638-A_20141228_2715_01.mp4-53625,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/8955-A_20140709_2126_01.mp4-36870.jpg,76,3KQC8JMJGCSKBSHMKUREJXAQWID3HQ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A30GA8KZBSU7E4,8955-A_20140709_2126_01.mp4-36870.jpg,8955-A_20140709_2126_01.mp4-36870,NA,none,FALSE,FALSE,NA,NA
NA,http://langcog.stanford.edu/expts/saycam/frames/12630-S_20130519_0702_03.AVI.mp4-22765.jpg,76,3OQQD2WO8I6K7NS6QC9ZJ9B5WVS3IJ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2O2Y99RA9GFUJ,12630-S_20130519_0702_03.AVI.mp4-22765.jpg,12630-S_20130519_0702_03.AVI.mp4-22765,NA,NA,NA,NA,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/6364-A_20140301_1716_01.mp4-17350.jpg,76,3S829FDFT21FFAJYINFCZSKWBLLDXR,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2FV0CMG9S8CU0,6364-A_20140301_1716_01.mp4-17350.jpg,6364-A_20140301_1716_01.mp4-17350,NA,hands,TRUE,FALSE,NA,NA
Face(s) only,http://langcog.stanford.edu/expts/saycam/frames/21835-S_20141115_2429_01.mp4-6625.jpg,76,3PEG1BH7AERGGDM7589HE8OUCRUKB2,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3UDUHUVFKD833,21835-S_20141115_2429_01.mp4-6625.jpg,21835-S_20141115_2429_01.mp4-6625,NA,faces,FALSE,TRUE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/16594-S_20131228_1411_04.mp4-2130.jpg,77,3R0WOCG21M9NY6P3DI4PFLLSH34DUZ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AZ69TBTDH7AZS,16594-S_20131228_1411_04.mp4-2130.jpg,16594-S_20131228_1411_04.mp4-2130,NA,both,TRUE,TRUE,NA,NA
Face(s) only,http://langcog.stanford.edu/expts/saycam/frames/137-A_20130601_0819_02.mp4-15440.jpg,77,3ZQX1VYFTD5G469F0OH0UNF2OQJ8OB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A12ASB8854TT4,137-A_20130601_0819_02.mp4-15440.jpg,137-A_20130601_0819_02.mp4-15440,NA,faces,FALSE,TRUE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/8144-A_20140513_2000_02.mp4-42470.jpg,77,35YHTYFL1G3K95SZ9E9KZ7QW7NTFV1,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A17K1CHOI773VZ,8144-A_20140513_2000_02.mp4-42470.jpg,8144-A_20140513_2000_02.mp4-42470,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/10752-A_20141229_2716_02.mp4-31655.jpg,77,32K26U12DNONBLE3I8EUB7NBVADDVO,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AKZ8SFOAI4RZN,10752-A_20141229_2716_02.mp4-31655.jpg,10752-A_20141229_2716_02.mp4-31655,NA,none,FALSE,FALSE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/4898-A_20131202_1419_01.mp4-1500.jpg,77,32PT7WK7DMF3ZCCKYY8OSCVS4QK3DH,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A1P6OXEJ86HQRM,4898-A_20131202_1419_01.mp4-1500.jpg,4898-A_20131202_1419_01.mp4-1500,NA,both,TRUE,TRUE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/4390-A_20131022_1309_03.mp4-10225.jpg,77,3P4ZBJFX2V3XOUS4ZOEGL99AEWVFWB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2R8IV2PWFTY00,4390-A_20131022_1309_03.mp4-10225.jpg,4390-A_20131022_1309_03.mp4-10225,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/11966-A_20150507_3124_03.mp4-9290.jpg,77,3FVBZG9CLJEOU0IP179VHZCJT6T0HS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3FT3XPTOWHJMY,11966-A_20150507_3124_03.mp4-9290.jpg,11966-A_20150507_3124_03.mp4-9290,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/12900-S_20130602_0716_03.AVI.mp4-2105.jpg,77,3VMHWJRYHVGCDUXU9TA2NSNHNY1FX4,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OW5EFQ5QFD19,12900-S_20130602_0716_03.AVI.mp4-2105.jpg,12900-S_20130602_0716_03.AVI.mp4-2105,NA,none,FALSE,FALSE,NA,NA
Face(s) only,http://langcog.stanford.edu/expts/saycam/frames/6796-A_20140315_1802_01.mp4-39645.jpg,77,3N7PQ0KLI5P8RIQKUTJ8YUDD42L3EA,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OV174HQJIJK8,6796-A_20140315_1802_01.mp4-39645.jpg,6796-A_20140315_1802_01.mp4-39645,NA,faces,FALSE,TRUE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/18127-S_20140320_1703_09.mp4-1825.jpg,77,3P7RGTLO6EDBX3HFZU9LJX4OU99KA7,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2NW4P1OLHXU3N,18127-S_20140320_1703_09.mp4-1825.jpg,18127-S_20140320_1703_09.mp4-1825,NA,hands,TRUE,FALSE,NA,NA
Face(s) only,http://langcog.stanford.edu/expts/saycam/frames/22054-S_20141129_2512_03.mp4-3900.jpg,77,3UUIU9GZC55DUGVLY7WWCDBYL8Z5TS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2S4YDJ9UGAXFQ,22054-S_20141129_2512_03.mp4-3900.jpg,22054-S_20141129_2512_03.mp4-3900,NA,faces,FALSE,TRUE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/17023-S_20140125_1508_01.mp4-37245.jpg,77,3MQKOF1EE2O0QAE88IJQX96P2JFDWY,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AN0JVAS4VR13F,17023-S_20140125_1508_01.mp4-37245.jpg,17023-S_20140125_1508_01.mp4-37245,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/12608-S_20130519_0702_02.AVI.mp4-37520.jpg,77,362E9TQF2HQL1Z4ULRGJ230E00XIG6,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AETIZKQNUSBLB,12608-S_20130519_0702_02.AVI.mp4-37520.jpg,12608-S_20130519_0702_02.AVI.mp4-37520,NA,none,FALSE,FALSE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/1851-A_20130727_1014_01.mp4-28465.jpg,77,3RWB1RTQDJNYP6LGFOUFJNKSYVF8PS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A36FBIDN58N139,1851-A_20130727_1014_01.mp4-28465.jpg,1851-A_20130727_1014_01.mp4-28465,NA,both,TRUE,TRUE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/8569-A_20140609_2027_06.mp4-7595.jpg,77,3KQC8JMJGCSKBSHMKUREJXAQWID3HQ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A30GA8KZBSU7E4,8569-A_20140609_2027_06.mp4-7595.jpg,8569-A_20140609_2027_06.mp4-7595,NA,none,FALSE,FALSE,NA,NA
NA,http://langcog.stanford.edu/expts/saycam/frames/12090-S_20130421_0604_02.AVI.mp4-44975.jpg,77,3OQQD2WO8I6K7NS6QC9ZJ9B5WVS3IJ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2O2Y99RA9GFUJ,12090-S_20130421_0604_02.AVI.mp4-44975.jpg,12090-S_20130421_0604_02.AVI.mp4-44975,NA,NA,NA,NA,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/8610-A_20140620_2107_01.mp4-16920.jpg,77,3S829FDFT21FFAJYINFCZSKWBLLDXR,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2FV0CMG9S8CU0,8610-A_20140620_2107_01.mp4-16920.jpg,8610-A_20140620_2107_01.mp4-16920,NA,hands,TRUE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/10258-A_20141124_2611_02.mp4-12300.jpg,77,3PEG1BH7AERGGDM7589HE8OUCRUKB2,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3UDUHUVFKD833,10258-A_20141124_2611_02.mp4-12300.jpg,10258-A_20141124_2611_02.mp4-12300,NA,hands,TRUE,FALSE,NA,NA
Face(s) only,http://langcog.stanford.edu/expts/saycam/frames/23533-S_20150315_2826_01.mp4-10395.jpg,78,3R0WOCG21M9NY6P3DI4PFLLSH34DUZ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AZ69TBTDH7AZS,23533-S_20150315_2826_01.mp4-10395.jpg,23533-S_20150315_2826_01.mp4-10395,NA,faces,FALSE,TRUE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/3071-A_20130830_1117_01.mp4-29970.jpg,78,3ZQX1VYFTD5G469F0OH0UNF2OQJ8OB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A12ASB8854TT4,3071-A_20130830_1117_01.mp4-29970.jpg,3071-A_20130830_1117_01.mp4-29970,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/21376-S_20141015_2328_01.AVI.mp4-17545.jpg,78,35YHTYFL1G3K95SZ9E9KZ7QW7NTFV1,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A17K1CHOI773VZ,21376-S_20141015_2328_01.AVI.mp4-17545.jpg,21376-S_20141015_2328_01.AVI.mp4-17545,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/12066-S_20130421_0604_01.AVI.mp4-8750.jpg,78,32K26U12DNONBLE3I8EUB7NBVADDVO,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AKZ8SFOAI4RZN,12066-S_20130421_0604_01.AVI.mp4-8750.jpg,12066-S_20130421_0604_01.AVI.mp4-8750,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/13122-S_20130612_0726_03.AVI.mp4-22435.jpg,78,32PT7WK7DMF3ZCCKYY8OSCVS4QK3DH,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A1P6OXEJ86HQRM,13122-S_20130612_0726_03.AVI.mp4-22435.jpg,13122-S_20130612_0726_03.AVI.mp4-22435,NA,hands,TRUE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/19312-S_20140605_1919_01.mp4-16470.jpg,78,3P4ZBJFX2V3XOUS4ZOEGL99AEWVFWB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2R8IV2PWFTY00,19312-S_20140605_1919_01.mp4-16470.jpg,19312-S_20140605_1919_01.mp4-16470,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/19503-S_20140612_1926_07.mp4-15655.jpg,78,3FVBZG9CLJEOU0IP179VHZCJT6T0HS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3FT3XPTOWHJMY,19503-S_20140612_1926_07.mp4-15655.jpg,19503-S_20140612_1926_07.mp4-15655,NA,none,FALSE,FALSE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/17415-S_20140212_1526_07.mp4-1245.jpg,78,3VMHWJRYHVGCDUXU9TA2NSNHNY1FX4,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OW5EFQ5QFD19,17415-S_20140212_1526_07.mp4-1245.jpg,17415-S_20140212_1526_07.mp4-1245,NA,both,TRUE,TRUE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/9049-A_20140720_2207_01.mp4-495.jpg,78,3N7PQ0KLI5P8RIQKUTJ8YUDD42L3EA,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OV174HQJIJK8,9049-A_20140720_2207_01.mp4-495.jpg,9049-A_20140720_2207_01.mp4-495,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/2125-A_20130802_1020_02.mp4-50935.jpg,78,3P7RGTLO6EDBX3HFZU9LJX4OU99KA7,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2NW4P1OLHXU3N,2125-A_20130802_1020_02.mp4-50935.jpg,2125-A_20130802_1020_02.mp4-50935,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/1451-A_20130712_0929_01.mp4-33245.jpg,78,3UUIU9GZC55DUGVLY7WWCDBYL8Z5TS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2S4YDJ9UGAXFQ,1451-A_20130712_0929_01.mp4-33245.jpg,1451-A_20130712_0929_01.mp4-33245,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/4859-A_20131127_1414_02.mp4-36190.jpg,78,3MQKOF1EE2O0QAE88IJQX96P2JFDWY,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AN0JVAS4VR13F,4859-A_20131127_1414_02.mp4-36190.jpg,4859-A_20131127_1414_02.mp4-36190,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/3431-A_20130914_1201_01.mp4-18295.jpg,78,362E9TQF2HQL1Z4ULRGJ230E00XIG6,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AETIZKQNUSBLB,3431-A_20130914_1201_01.mp4-18295.jpg,3431-A_20130914_1201_01.mp4-18295,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/11733-A_20150425_3112_01.mp4-38350.jpg,78,3RWB1RTQDJNYP6LGFOUFJNKSYVF8PS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A36FBIDN58N139,11733-A_20150425_3112_01.mp4-38350.jpg,11733-A_20150425_3112_01.mp4-38350,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/15688-S_20131110_1224_07.mp4-21120.jpg,78,3KQC8JMJGCSKBSHMKUREJXAQWID3HQ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A30GA8KZBSU7E4,15688-S_20131110_1224_07.mp4-21120.jpg,15688-S_20131110_1224_07.mp4-21120,NA,none,FALSE,FALSE,NA,NA
NA,http://langcog.stanford.edu/expts/saycam/frames/169-A_20130601_0819_02.mp4-52195.jpg,78,3OQQD2WO8I6K7NS6QC9ZJ9B5WVS3IJ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2O2Y99RA9GFUJ,169-A_20130601_0819_02.mp4-52195.jpg,169-A_20130601_0819_02.mp4-52195,NA,NA,NA,NA,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/14757-S_20130915_1029_01.mp4-12545.jpg,78,3S829FDFT21FFAJYINFCZSKWBLLDXR,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2FV0CMG9S8CU0,14757-S_20130915_1029_01.mp4-12545.jpg,14757-S_20130915_1029_01.mp4-12545,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/19121-S_20140522_1905_01.mp4-30.jpg,78,3PEG1BH7AERGGDM7589HE8OUCRUKB2,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3UDUHUVFKD833,19121-S_20140522_1905_01.mp4-30.jpg,19121-S_20140522_1905_01.mp4-30,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/11402-A_20150308_2923_03.mp4-9740.jpg,79,3R0WOCG21M9NY6P3DI4PFLLSH34DUZ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AZ69TBTDH7AZS,11402-A_20150308_2923_03.mp4-9740.jpg,11402-A_20150308_2923_03.mp4-9740,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/4725-A_20131123_1410_03.mp4-15470.jpg,79,3ZQX1VYFTD5G469F0OH0UNF2OQJ8OB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A12ASB8854TT4,4725-A_20131123_1410_03.mp4-15470.jpg,4725-A_20131123_1410_03.mp4-15470,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/10245-A_20141124_2611_02.mp4-1045.jpg,79,35YHTYFL1G3K95SZ9E9KZ7QW7NTFV1,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A17K1CHOI773VZ,10245-A_20141124_2611_02.mp4-1045.jpg,10245-A_20141124_2611_02.mp4-1045,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/19921-S_20140717_2100_01.mp4-1345.jpg,79,32K26U12DNONBLE3I8EUB7NBVADDVO,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AKZ8SFOAI4RZN,19921-S_20140717_2100_01.mp4-1345.jpg,19921-S_20140717_2100_01.mp4-1345,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/2865-A_20130823_1110_02.mp4-34390.jpg,79,32PT7WK7DMF3ZCCKYY8OSCVS4QK3DH,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A1P6OXEJ86HQRM,2865-A_20130823_1110_02.mp4-34390.jpg,2865-A_20130823_1110_02.mp4-34390,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/5585-A_20140201_1620_01.mp4-16600.jpg,79,3P4ZBJFX2V3XOUS4ZOEGL99AEWVFWB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2R8IV2PWFTY00,5585-A_20140201_1620_01.mp4-16600.jpg,5585-A_20140201_1620_01.mp4-16600,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/18816-S_20140503_1816_02.AVI.mp4-23820.jpg,79,3FVBZG9CLJEOU0IP179VHZCJT6T0HS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3FT3XPTOWHJMY,18816-S_20140503_1816_02.AVI.mp4-23820.jpg,18816-S_20140503_1816_02.AVI.mp4-23820,NA,hands,TRUE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/6646-A_20140307_1722_02.mp4-4940.jpg,79,3VMHWJRYHVGCDUXU9TA2NSNHNY1FX4,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OW5EFQ5QFD19,6646-A_20140307_1722_02.mp4-4940.jpg,6646-A_20140307_1722_02.mp4-4940,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/23010-S_20150124_2707_07.mp4-1830.jpg,79,3N7PQ0KLI5P8RIQKUTJ8YUDD42L3EA,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OV174HQJIJK8,23010-S_20150124_2707_07.mp4-1830.jpg,23010-S_20150124_2707_07.mp4-1830,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/13904-S_20130728_0911_03.AVI.mp4-9840.jpg,79,3P7RGTLO6EDBX3HFZU9LJX4OU99KA7,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2NW4P1OLHXU3N,13904-S_20130728_0911_03.AVI.mp4-9840.jpg,13904-S_20130728_0911_03.AVI.mp4-9840,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/19271-S_20140601_1915_05.mp4-6600.jpg,79,3UUIU9GZC55DUGVLY7WWCDBYL8Z5TS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2S4YDJ9UGAXFQ,19271-S_20140601_1915_05.mp4-6600.jpg,19271-S_20140601_1915_05.mp4-6600,NA,none,FALSE,FALSE,NA,NA
Face(s) only,http://langcog.stanford.edu/expts/saycam/frames/8159-A_20140513_2000_03.mp4-3215.jpg,79,3MQKOF1EE2O0QAE88IJQX96P2JFDWY,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AN0JVAS4VR13F,8159-A_20140513_2000_03.mp4-3215.jpg,8159-A_20140513_2000_03.mp4-3215,NA,faces,FALSE,TRUE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/12985-S_20130605_0719_03.AVI.mp4-19160.jpg,79,362E9TQF2HQL1Z4ULRGJ230E00XIG6,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AETIZKQNUSBLB,12985-S_20130605_0719_03.AVI.mp4-19160.jpg,12985-S_20130605_0719_03.AVI.mp4-19160,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/4911-A_20131202_1419_01.mp4-10335.jpg,79,3RWB1RTQDJNYP6LGFOUFJNKSYVF8PS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A36FBIDN58N139,4911-A_20131202_1419_01.mp4-10335.jpg,4911-A_20131202_1419_01.mp4-10335,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/3714-A_20130920_1207_04.mp4-18410.jpg,79,3KQC8JMJGCSKBSHMKUREJXAQWID3HQ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A30GA8KZBSU7E4,3714-A_20130920_1207_04.mp4-18410.jpg,3714-A_20130920_1207_04.mp4-18410,NA,none,FALSE,FALSE,NA,NA
NA,http://langcog.stanford.edu/expts/saycam/frames/9162-A_20140720_2207_04.mp4-22055.jpg,79,3OQQD2WO8I6K7NS6QC9ZJ9B5WVS3IJ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2O2Y99RA9GFUJ,9162-A_20140720_2207_04.mp4-22055.jpg,9162-A_20140720_2207_04.mp4-22055,NA,NA,NA,NA,NA,NA
Face(s) only,http://langcog.stanford.edu/expts/saycam/frames/14886-S_20130922_1105_01.mp4-4535.jpg,79,3S829FDFT21FFAJYINFCZSKWBLLDXR,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2FV0CMG9S8CU0,14886-S_20130922_1105_01.mp4-4535.jpg,14886-S_20130922_1105_01.mp4-4535,NA,faces,FALSE,TRUE,NA,NA
